Watch_ID,Brand,Model,Collection,Movement_Type,Case_Material,Dial_Color,Strap_Material,Water_Resistance_m,Release_Year,Price_USD,Units_Sold,Customer_Rating,Country,Warranty_Years
W08699,Rolex,Big Bang,GMT,Automatic,Titanium,Black,Gold,500,2016,93972,3084,4.0,USA,3
W08700,Audemars Piguet,Submariner,Tourbillon,Quartz,Stainless Steel,Gray,Gold,500,2022,50001,861,4.6,Germany,10
W08701,Patek Philippe,Carrera,Sport,Automatic,Ceramic,Silver,NATO,500,2019,7098,1271,4.6,Germany,2
W08702,Rolex,Santos,Classic,Automatic,Titanium,White,Leather,500,2000,89840,4408,4.4,Italy,10
W08703,Tag Heuer,Speedmaster,Heritage,Automatic,Platinum,Gray,Leather,150,2012,37787,1575,4.9,Italy,7
W08704,Cartier,Luminor,GMT,Automatic,Platinum,Green,Leather,150,2009,112469,1620,4.2,Germany,2
W08705,Omega,Carrera,Professional,Automatic,Stainless Steel,Silver,Gold,500,2016,53071,1167,4.8,Italy,2
W08706,Patek Philippe,Santos,Heritage,Automatic,Platinum,Green,Gold,200,2022,15203,2940,3.9,Germany,10
W08707,Cartier,Portugieser,Elegance,Automatic,Ceramic,Gray,Stainless Steel,150,2020,41472,3185,4.5,Japan,10
W08708,Audemars Piguet,Luminor,Heritage,Manual,Gold,White,NATO,50,2016,23061,815,3.5,USA,5
W08709,IWC Schaffhausen,Submariner,Heritage,Manual,Ceramic,Blue,Leather,100,2010,69638,4175,4.7,Japan,10
W08710,Tag Heuer,Luminor,GMT,Manual,Stainless Steel,Black,Leather,150,2008,119814,2539,3.7,Italy,7
W08711,Audemars Piguet,Nautilus,Diver,Quartz,Gold,Silver,Stainless Steel,100,2002,74200,619,4.5,Germany,7
W08712,Omega,Portugieser,Heritage,Automatic,Platinum,White,Gold,500,2009,53532,1980,3.6,Japan,10
W08713,Cartier,Submariner,Heritage,Manual,Titanium,Black,Stainless Steel,500,2016,21102,1143,4.9,Germany,5
W08714,Panerai,Submariner,Tourbillon,Manual,Platinum,Gray,Stainless Steel,50,2015,10925,1796,3.4,Japan,5
W08715,Omega,Submariner,Classic,Manual,Ceramic,Blue,Gold,300,2015,91024,849,4.1,Switzerland,7
W08716,Breitling,Navitimer,Professional,Automatic,Ceramic,Green,Rubber,500,2014,51394,1506,3.8,Switzerland,2
W08717,Patek Philippe,Carrera,GMT,Automatic,Stainless Steel,White,NATO,300,2012,22644,4107,4.1,Switzerland,3
W08718,IWC Schaffhausen,Santos,Chronograph,Quartz,Titanium,White,Rubber,200,2001,92861,4516,3.5,USA,3
W08719,Tag Heuer,Big Bang,Heritage,Quartz,Titanium,Gray,Rubber,100,2005,62488,1562,4.0,Japan,5
W08720,Hublot,Speedmaster,Aviator,Automatic,Gold,Blue,NATO,200,2002,69081,3631,3.3,Italy,2
W08721,Cartier,Speedmaster,Classic,Quartz,Gold,Green,Rubber,150,2023,27520,4596,3.5,Japan,7
W08722,Panerai,Nautilus,Chronograph,Manual,Ceramic,White,Gold,200,2000,18295,2059,4.3,Germany,5
W08723,Hublot,Nautilus,Tourbillon,Quartz,Stainless Steel,Gray,Rubber,500,2016,107393,4911,3.9,Japan,5
W08724,Patek Philippe,Nautilus,Chronograph,Manual,Ceramic,Black,Rubber,50,2023,47508,3937,4.0,Japan,3
W08725,Patek Philippe,Royal Oak,Chronograph,Quartz,Titanium,Gray,Rubber,200,2000,46586,3840,4.9,Switzerland,3
W08726,Tag Heuer,Nautilus,Chronograph,Manual,Titanium,Blue,Gold,500,2010,131944,2455,3.4,Germany,10
W08727,Panerai,Speedmaster,Aviator,Quartz,Ceramic,White,Stainless Steel,150,2003,95587,1010,4.1,Japan,7
W08728,Patek Philippe,Portugieser,Classic,Quartz,Titanium,Gray,Leather,150,2010,7311,1023,4.1,USA,2
W08729,Hublot,Santos,Chronograph,Automatic,Gold,Green,NATO,50,2012,102002,4500,3.9,Italy,7
W08730,Panerai,Nautilus,Elegance,Automatic,Titanium,Silver,NATO,100,2021,144667,1063,4.7,Switzerland,10
W08731,Hublot,Portugieser,Diver,Manual,Gold,White,Gold,300,2016,149593,4026,4.1,Japan,7
W08732,Omega,Royal Oak,Sport,Automatic,Platinum,Green,Leather,50,2019,9294,1548,4.6,Germany,3
W08733,Audemars Piguet,Royal Oak,Professional,Manual,Stainless Steel,Blue,Rubber,300,2020,114884,4890,4.7,Switzerland,7
W08734,Panerai,Big Bang,Elegance,Automatic,Stainless Steel,Green,NATO,50,2012,125288,4305,3.1,Switzerland,2
W08735,Rolex,Navitimer,Heritage,Automatic,Titanium,Green,Rubber,50,2016,96314,2666,4.9,Japan,5
W08736,Audemars Piguet,Navitimer,Tourbillon,Manual,Stainless Steel,Blue,Gold,200,2001,38908,751,4.5,Germany,2
W08737,Audemars Piguet,Luminor,Sport,Quartz,Platinum,Silver,Gold,200,2001,24190,2193,4.0,Germany,2
W08738,Panerai,Navitimer,GMT,Manual,Titanium,Gray,Gold,200,2021,63781,759,4.6,USA,3
W08739,IWC Schaffhausen,Luminor,Classic,Manual,Gold,Black,Stainless Steel,50,2017,41332,2150,3.5,Switzerland,2
W08740,Patek Philippe,Carrera,Sport,Manual,Platinum,Silver,Gold,200,2005,45457,2909,4.6,USA,10
W08741,Omega,Navitimer,Heritage,Automatic,Platinum,Black,Rubber,500,2024,107109,4461,4.1,Germany,10
W08742,IWC Schaffhausen,Royal Oak,Heritage,Automatic,Stainless Steel,Black,Stainless Steel,50,2001,86375,3288,3.9,Italy,10
W08743,IWC Schaffhausen,Big Bang,Elegance,Automatic,Gold,Black,Rubber,200,2022,92518,2593,4.1,Italy,7
W08744,Rolex,Portugieser,Professional,Manual,Ceramic,White,Gold,300,2010,97635,2862,4.4,Italy,7
W08745,Cartier,Nautilus,Elegance,Quartz,Platinum,Silver,Stainless Steel,100,2016,104929,4752,3.6,Japan,7
W08746,Panerai,Navitimer,Chronograph,Quartz,Stainless Steel,Green,Leather,200,2008,114738,3921,3.2,Japan,7
W08747,Hublot,Luminor,GMT,Manual,Platinum,White,Gold,150,2019,88859,730,4.8,Germany,2
W08748,Patek Philippe,Portugieser,Tourbillon,Manual,Gold,Blue,Stainless Steel,500,2004,10447,3717,4.9,USA,7
W08749,IWC Schaffhausen,Submariner,Professional,Quartz,Gold,Blue,Stainless Steel,100,2019,136894,218,4.2,Japan,3
W08750,Omega,Speedmaster,Classic,Automatic,Titanium,Black,Stainless Steel,150,2014,5468,551,4.0,Germany,3
W08751,Cartier,Navitimer,Classic,Manual,Ceramic,White,NATO,100,2024,72798,3641,3.1,Italy,5
W08752,Rolex,Speedmaster,Diver,Quartz,Ceramic,Gray,Stainless Steel,200,2016,56818,4866,3.8,Italy,10
W08753,Breitling,Navitimer,Professional,Quartz,Stainless Steel,Gray,Leather,300,2009,117509,2149,3.7,Switzerland,2
W08754,Patek Philippe,Submariner,Professional,Quartz,Ceramic,White,Gold,200,2005,143836,1253,3.8,USA,3
W08755,Breitling,Nautilus,Classic,Automatic,Gold,Blue,Gold,500,2012,72882,1316,4.4,Germany,7
W08756,Audemars Piguet,Carrera,Sport,Quartz,Ceramic,Green,Gold,50,2020,139217,4862,3.7,Germany,10
W08757,IWC Schaffhausen,Santos,Classic,Quartz,Stainless Steel,Silver,Stainless Steel,150,2015,149833,2646,4.6,Italy,5
W08758,Tag Heuer,Portugieser,Sport,Quartz,Platinum,Silver,Gold,100,2023,112377,1877,5.0,Japan,3
W08759,Patek Philippe,Portugieser,Heritage,Manual,Ceramic,Black,Leather,300,2001,80253,1734,4.1,Japan,2
W08760,Hublot,Nautilus,Heritage,Manual,Ceramic,Black,NATO,150,2019,21376,2016,3.6,Germany,5
W08761,Cartier,Big Bang,Tourbillon,Manual,Gold,Black,Leather,300,2004,25637,2703,4.9,Japan,10
W08762,Omega,Royal Oak,Chronograph,Quartz,Gold,Blue,NATO,150,2023,10225,4548,4.5,Germany,7
W08763,Patek Philippe,Navitimer,GMT,Quartz,Platinum,Blue,Gold,200,2016,51721,4398,3.4,Switzerland,7
W08764,Hublot,Santos,Tourbillon,Automatic,Titanium,Gray,Rubber,500,2006,112321,4889,5.0,Japan,10
W08765,Panerai,Big Bang,Professional,Quartz,Ceramic,Silver,NATO,50,2023,116826,4736,3.0,Switzerland,3
W08766,Breitling,Santos,Elegance,Automatic,Gold,Gray,Leather,150,2016,132993,3785,4.2,USA,7
W08767,Panerai,Royal Oak,Sport,Quartz,Titanium,Gray,Leather,300,2004,88289,4094,4.4,Switzerland,7
W08768,Cartier,Speedmaster,Tourbillon,Automatic,Ceramic,Black,Rubber,200,2005,141365,3378,3.4,USA,3
W08769,Rolex,Navitimer,Heritage,Manual,Ceramic,Gray,NATO,100,2009,97376,2204,3.1,Switzerland,10
W08770,IWC Schaffhausen,Royal Oak,Elegance,Quartz,Titanium,White,NATO,100,2004,67290,4772,3.0,Japan,10
W08771,Patek Philippe,Portugieser,Chronograph,Automatic,Gold,Gray,Leather,500,2013,77216,771,4.9,Switzerland,5
W08772,Tag Heuer,Portugieser,GMT,Manual,Platinum,Green,NATO,200,2024,50544,2020,4.2,Japan,7
W08773,Breitling,Navitimer,Elegance,Manual,Ceramic,Blue,Rubber,500,2019,142875,1046,3.3,Germany,10
W08774,Breitling,Carrera,Tourbillon,Quartz,Stainless Steel,Gray,NATO,100,2013,20353,1260,4.2,Germany,3
W08775,Patek Philippe,Nautilus,Classic,Automatic,Stainless Steel,Black,NATO,300,2001,85645,4412,3.0,USA,3
W08776,Audemars Piguet,Nautilus,Diver,Automatic,Stainless Steel,Black,Rubber,500,2008,49817,4301,3.7,Italy,3
W08777,Panerai,Portugieser,Elegance,Automatic,Platinum,Blue,Gold,50,2017,93752,4070,4.5,Switzerland,7
W08778,Breitling,Portugieser,Tourbillon,Manual,Ceramic,Silver,NATO,500,2017,91993,3283,3.2,Japan,2
W08779,Hublot,Royal Oak,Aviator,Automatic,Gold,Silver,Leather,200,2021,17179,4842,4.2,Italy,10
W08780,Omega,Submariner,Chronograph,Manual,Gold,Silver,Stainless Steel,50,2008,75502,3482,3.6,Germany,2
W08781,IWC Schaffhausen,Luminor,Aviator,Automatic,Platinum,Silver,Leather,50,2004,71953,2097,3.2,Japan,2
W08782,Breitling,Carrera,GMT,Manual,Ceramic,White,Leather,200,2017,29864,306,4.6,Japan,5
W08783,Hublot,Big Bang,GMT,Quartz,Titanium,Black,Gold,150,2011,108350,1216,4.1,Italy,3
W08784,Cartier,Luminor,Elegance,Manual,Titanium,Silver,Gold,300,2005,41754,3017,4.6,Japan,3
W08785,Cartier,Royal Oak,Elegance,Automatic,Ceramic,Silver,Leather,200,2016,118857,2009,4.9,Italy,3
W08786,IWC Schaffhausen,Luminor,Sport,Manual,Ceramic,Gray,NATO,300,2013,20406,3191,3.4,Switzerland,10
W08787,Audemars Piguet,Luminor,Classic,Automatic,Gold,Green,Leather,50,2009,24120,3064,3.3,Switzerland,3
W08788,Tag Heuer,Royal Oak,Tourbillon,Quartz,Platinum,Green,NATO,50,2018,18798,116,5.0,Switzerland,3
W08789,IWC Schaffhausen,Portugieser,GMT,Manual,Platinum,Black,Rubber,150,2002,97917,3145,3.5,Germany,5
W08790,Rolex,Portugieser,GMT,Quartz,Gold,Gray,Rubber,50,2009,57173,943,3.9,Italy,5
W08791,Audemars Piguet,Navitimer,GMT,Manual,Stainless Steel,Blue,Gold,200,2013,74908,3069,4.7,Switzerland,2
W08792,Breitling,Luminor,GMT,Manual,Titanium,Silver,Stainless Steel,300,2014,12165,745,3.5,Germany,10
W08793,IWC Schaffhausen,Big Bang,Heritage,Quartz,Ceramic,White,Stainless Steel,150,2015,147260,494,4.4,Germany,2
W08794,Panerai,Royal Oak,Heritage,Quartz,Titanium,Green,Gold,500,2005,107834,1867,4.6,Germany,10
W08795,Cartier,Big Bang,Heritage,Manual,Titanium,Silver,Rubber,200,2013,21791,4466,4.0,Switzerland,7
W08796,Hublot,Santos,Chronograph,Manual,Platinum,Blue,Gold,300,2003,23660,1842,4.0,Japan,5
W08797,IWC Schaffhausen,Nautilus,Diver,Manual,Gold,White,Rubber,300,2012,77936,3245,3.5,Switzerland,3
W08798,Panerai,Navitimer,Professional,Quartz,Stainless Steel,Green,NATO,100,2007,142825,3355,4.3,Germany,2
W08799,Audemars Piguet,Nautilus,Heritage,Automatic,Stainless Steel,Gray,Rubber,100,2022,105014,3380,3.4,USA,3
W08800,Rolex,Navitimer,Sport,Quartz,Gold,Blue,Rubber,200,2008,70299,4763,3.5,Switzerland,5
W08801,Hublot,Carrera,Classic,Manual,Titanium,Blue,Rubber,150,2020,5825,1801,4.2,Switzerland,2
W08802,Omega,Royal Oak,Diver,Manual,Gold,Gray,Stainless Steel,300,2010,16312,253,3.6,Japan,10
W08803,Rolex,Nautilus,GMT,Quartz,Gold,White,Rubber,300,2004,107056,1151,3.9,Switzerland,10
W08804,Breitling,Big Bang,Professional,Manual,Ceramic,White,Leather,200,2004,96707,1688,4.9,Switzerland,3
W08805,Panerai,Royal Oak,Professional,Manual,Ceramic,Green,NATO,150,2024,86687,594,4.2,Germany,10
W08806,IWC Schaffhausen,Big Bang,Chronograph,Manual,Titanium,White,Stainless Steel,500,2017,128660,70,4.5,Germany,3
W08807,IWC Schaffhausen,Luminor,Sport,Manual,Platinum,Silver,Leather,50,2015,34985,704,4.4,USA,2
W08808,Patek Philippe,Nautilus,Professional,Manual,Stainless Steel,White,Stainless Steel,500,2022,15684,3680,4.9,Germany,3
W08809,Cartier,Luminor,Aviator,Automatic,Ceramic,Gray,Stainless Steel,150,2018,96220,4881,3.2,Italy,7
W08810,Breitling,Portugieser,Tourbillon,Quartz,Titanium,Blue,Leather,50,2023,111996,1814,3.4,Japan,2
W08811,Panerai,Santos,GMT,Quartz,Gold,White,Gold,300,2008,129738,1830,4.4,Switzerland,3
W08812,IWC Schaffhausen,Carrera,Aviator,Quartz,Ceramic,Green,Gold,100,2010,24696,4964,4.7,Switzerland,10
W08813,Omega,Carrera,Professional,Automatic,Gold,Silver,Rubber,100,2010,62101,4946,4.5,Italy,3
W08814,Hublot,Nautilus,Professional,Automatic,Gold,White,Leather,200,2013,10738,2067,3.3,Japan,10
W08815,Breitling,Speedmaster,Professional,Quartz,Ceramic,Silver,Rubber,500,2009,5245,540,4.4,Italy,7
W08816,Audemars Piguet,Santos,Chronograph,Quartz,Titanium,White,Gold,150,2008,78828,4527,4.3,Italy,7
W08817,Omega,Submariner,Aviator,Quartz,Stainless Steel,Silver,Leather,150,2004,138928,3741,4.1,Japan,10
W08818,Hublot,Navitimer,Heritage,Manual,Titanium,White,Leather,50,2010,110449,3068,4.1,Switzerland,2
W08819,Tag Heuer,Carrera,Heritage,Automatic,Platinum,White,Leather,200,2008,12787,2073,4.2,Switzerland,10
W08820,Cartier,Royal Oak,Heritage,Automatic,Platinum,Black,Rubber,150,2012,57152,3110,3.4,Japan,3
W08821,Breitling,Portugieser,Classic,Manual,Stainless Steel,Blue,Stainless Steel,200,2018,64037,1210,3.7,Germany,2
W08822,Panerai,Luminor,Sport,Automatic,Platinum,Green,Stainless Steel,50,2007,112564,336,4.2,Japan,2
W08823,Rolex,Submariner,Aviator,Quartz,Gold,Green,Stainless Steel,500,2022,119944,1742,3.2,Italy,3
W08824,Hublot,Royal Oak,Tourbillon,Automatic,Platinum,Black,Leather,300,2003,22510,2430,4.4,Italy,2
W08825,Audemars Piguet,Nautilus,Heritage,Manual,Ceramic,White,Gold,200,2011,14307,2235,4.5,Switzerland,3
W08826,IWC Schaffhausen,Santos,GMT,Quartz,Gold,Blue,Rubber,100,2024,30836,1667,3.3,Japan,5
W08827,Rolex,Carrera,Aviator,Automatic,Titanium,Silver,Rubber,300,2006,123867,2476,3.6,Japan,7
W08828,Omega,Navitimer,Sport,Quartz,Stainless Steel,Black,Gold,150,2023,95643,3788,3.5,Switzerland,5
W08829,Cartier,Submariner,Professional,Automatic,Ceramic,Green,Stainless Steel,500,2007,51102,465,3.4,Italy,5
W08830,Panerai,Carrera,Elegance,Quartz,Ceramic,Green,NATO,50,2018,58246,313,3.7,Switzerland,7
W08831,Rolex,Speedmaster,Chronograph,Manual,Stainless Steel,Gray,Gold,50,2022,119670,2601,4.5,USA,5
W08832,Audemars Piguet,Speedmaster,Heritage,Manual,Platinum,Gray,Stainless Steel,100,2007,20219,4094,3.8,Italy,10
W08833,Hublot,Speedmaster,GMT,Automatic,Stainless Steel,Green,Leather,200,2018,51029,2755,4.1,Japan,7
W08834,Panerai,Portugieser,Sport,Automatic,Stainless Steel,White,Gold,100,2024,85645,3787,3.2,Germany,5
W08835,Tag Heuer,Luminor,Heritage,Quartz,Platinum,Gray,Stainless Steel,200,2003,133635,129,4.2,Germany,7
W08836,IWC Schaffhausen,Nautilus,GMT,Manual,Titanium,Silver,Rubber,100,2009,45844,3846,5.0,Germany,7
W08837,Cartier,Royal Oak,Chronograph,Quartz,Stainless Steel,Silver,NATO,100,2014,139690,1311,4.5,Japan,7
W08838,Rolex,Carrera,GMT,Manual,Platinum,Silver,NATO,50,2022,138212,2869,4.0,Japan,10
W08839,Cartier,Royal Oak,Chronograph,Quartz,Ceramic,White,NATO,200,2007,31917,3922,3.9,Germany,10
W08840,Cartier,Royal Oak,Sport,Quartz,Stainless Steel,Green,Stainless Steel,100,2014,138852,4688,4.8,Germany,3
W08841,Cartier,Carrera,Classic,Quartz,Stainless Steel,Gray,Stainless Steel,500,2015,117044,4050,3.8,USA,3
W08842,Hublot,Luminor,Heritage,Automatic,Titanium,Gray,Leather,500,2023,26077,448,4.5,Switzerland,10
W08843,Cartier,Portugieser,Heritage,Manual,Titanium,Green,NATO,150,2020,148801,4608,4.2,Germany,7
W08844,Tag Heuer,Portugieser,Sport,Automatic,Ceramic,White,Rubber,500,2006,89597,1240,4.3,Germany,2
W08845,Omega,Santos,Classic,Automatic,Titanium,Blue,NATO,500,2007,91637,3706,3.2,USA,3
W08846,Audemars Piguet,Nautilus,Classic,Quartz,Ceramic,White,Gold,500,2012,124899,3409,4.3,Switzerland,3
W08847,Panerai,Santos,Heritage,Manual,Stainless Steel,White,Gold,50,2012,115279,1054,4.3,Germany,2
W08848,Tag Heuer,Luminor,Professional,Automatic,Platinum,Green,Rubber,50,2001,101919,1905,4.5,USA,2
W08849,Panerai,Royal Oak,Chronograph,Quartz,Titanium,Silver,Stainless Steel,50,2019,5462,4315,4.4,Italy,3
W08850,Audemars Piguet,Nautilus,Diver,Manual,Ceramic,Green,NATO,50,2014,38388,2566,4.8,Switzerland,3
W08851,Omega,Santos,Heritage,Manual,Titanium,Gray,Gold,100,2005,41774,3005,5.0,Switzerland,5
W08852,Breitling,Santos,Professional,Automatic,Titanium,Blue,Rubber,500,2024,120604,1748,3.4,Italy,5
W08853,Panerai,Speedmaster,Heritage,Quartz,Gold,Black,Leather,100,2017,133753,1893,4.8,Germany,7
W08854,Panerai,Portugieser,Professional,Automatic,Stainless Steel,Gray,Gold,500,2006,81591,4764,3.6,Italy,3
W08855,Omega,Big Bang,Heritage,Manual,Titanium,Black,Gold,50,2001,50057,2449,3.5,Germany,3
W08856,Rolex,Santos,Sport,Automatic,Platinum,White,NATO,100,2001,57634,1188,3.4,Germany,7
W08857,Tag Heuer,Submariner,Diver,Quartz,Gold,Black,Stainless Steel,100,2000,71777,3339,4.1,USA,7
W08858,Rolex,Speedmaster,Aviator,Manual,Ceramic,Gray,Gold,200,2024,97434,1007,4.1,USA,2
W08859,Rolex,Royal Oak,Aviator,Quartz,Ceramic,Silver,Gold,150,2021,101276,3835,4.7,Japan,3
W08860,Rolex,Navitimer,Tourbillon,Quartz,Platinum,Green,NATO,200,2013,75435,3482,3.9,Switzerland,3
W08861,Cartier,Portugieser,Chronograph,Manual,Platinum,Blue,Stainless Steel,300,2001,121732,200,4.6,USA,2
W08862,IWC Schaffhausen,Luminor,Sport,Quartz,Stainless Steel,Blue,Leather,200,2009,49031,4870,4.9,Switzerland,2
W08863,Panerai,Carrera,Diver,Quartz,Platinum,Blue,Leather,150,2003,17095,4418,3.4,Germany,2
W08864,Rolex,Luminor,Professional,Quartz,Ceramic,Gray,Leather,150,2003,28175,3594,3.2,USA,7
W08865,Tag Heuer,Speedmaster,Chronograph,Manual,Stainless Steel,Gray,Leather,200,2022,109281,2546,3.7,Japan,5
W08866,IWC Schaffhausen,Submariner,Diver,Quartz,Platinum,Green,Stainless Steel,500,2006,35080,4270,4.9,Germany,3
W08867,IWC Schaffhausen,Luminor,Classic,Automatic,Platinum,Silver,Leather,200,2019,129694,2175,4.6,Italy,5
W08868,Rolex,Submariner,Chronograph,Automatic,Ceramic,Blue,NATO,500,2004,135056,4679,3.9,USA,2
W08869,Hublot,Carrera,Sport,Quartz,Stainless Steel,Black,NATO,300,2011,107598,2880,3.2,Switzerland,5
W08870,Rolex,Navitimer,Tourbillon,Automatic,Gold,Silver,NATO,500,2011,72964,4517,3.6,Japan,10
W08871,Hublot,Portugieser,Sport,Automatic,Gold,Silver,Leather,50,2024,68969,2672,4.8,Japan,10
W08872,Rolex,Portugieser,Professional,Manual,Stainless Steel,Gray,NATO,150,2005,109884,467,3.3,Japan,5
W08873,Tag Heuer,Big Bang,Aviator,Quartz,Platinum,Gray,NATO,50,2017,44055,2702,4.3,Germany,2
W08874,Hublot,Submariner,GMT,Manual,Platinum,Silver,Rubber,500,2001,23605,2183,4.2,Germany,7
W08875,Cartier,Carrera,Elegance,Quartz,Stainless Steel,Blue,Leather,300,2018,90916,120,3.6,USA,10
W08876,IWC Schaffhausen,Santos,GMT,Automatic,Gold,Silver,NATO,100,2015,128112,3428,4.2,Switzerland,5
W08877,Rolex,Santos,Elegance,Manual,Titanium,Gray,Stainless Steel,100,2022,90714,2843,4.5,Italy,10
W08878,IWC Schaffhausen,Royal Oak,Sport,Manual,Ceramic,Blue,NATO,500,2001,104869,4409,3.1,Germany,3
W08879,Rolex,Submariner,Diver,Automatic,Stainless Steel,Black,Rubber,50,2016,139433,3095,4.6,Japan,7
W08880,Panerai,Nautilus,Professional,Automatic,Titanium,Gray,Stainless Steel,200,2019,137827,3378,3.9,Japan,2
W08881,Panerai,Luminor,Heritage,Quartz,Ceramic,Black,Stainless Steel,150,2006,146586,4234,3.4,Switzerland,3
W08882,Patek Philippe,Royal Oak,Aviator,Quartz,Titanium,Black,Gold,50,2020,58253,3038,4.1,Italy,2
W08883,Rolex,Royal Oak,Chronograph,Automatic,Titanium,Gray,Rubber,200,2006,52267,3680,3.1,USA,3
W08884,Patek Philippe,Royal Oak,Tourbillon,Automatic,Ceramic,Gray,Rubber,300,2022,34742,3761,4.7,USA,10
W08885,Omega,Carrera,Professional,Manual,Titanium,Black,NATO,200,2011,115013,4617,5.0,Germany,2
W08886,Omega,Portugieser,Sport,Manual,Gold,Silver,Rubber,300,2022,64735,2416,4.4,Italy,2
W08887,IWC Schaffhausen,Royal Oak,Classic,Quartz,Stainless Steel,Silver,Stainless Steel,50,2010,47894,795,3.6,Germany,7
W08888,Hublot,Portugieser,Classic,Manual,Gold,Blue,Stainless Steel,100,2016,103882,4652,4.8,Germany,3
W08889,Rolex,Portugieser,Professional,Automatic,Gold,Black,NATO,500,2010,114010,3833,3.6,Switzerland,2
W08890,Audemars Piguet,Submariner,Elegance,Automatic,Ceramic,White,Stainless Steel,150,2007,29455,4787,3.7,USA,10
W08891,Rolex,Carrera,Classic,Automatic,Ceramic,Black,NATO,50,2005,92410,4241,4.8,Japan,2
W08892,Rolex,Portugieser,Sport,Automatic,Ceramic,Green,Gold,100,2005,50227,1800,4.2,Switzerland,3
W08893,Audemars Piguet,Royal Oak,Tourbillon,Quartz,Titanium,White,Rubber,300,2014,148845,3107,3.8,Switzerland,2
W08894,Omega,Carrera,Heritage,Automatic,Titanium,Green,Rubber,150,2019,34378,4628,3.9,Japan,7
W08895,Patek Philippe,Royal Oak,Chronograph,Automatic,Stainless Steel,White,Rubber,200,2011,135879,653,4.4,Italy,7
W08896,IWC Schaffhausen,Speedmaster,GMT,Automatic,Titanium,Gray,Gold,50,2008,25522,2565,4.3,Japan,3
W08897,Omega,Luminor,Diver,Automatic,Stainless Steel,Blue,Rubber,200,2012,120823,690,3.7,Japan,7
W08898,Audemars Piguet,Speedmaster,GMT,Quartz,Gold,Silver,Gold,150,2014,54898,475,3.2,Japan,7
W08899,Rolex,Speedmaster,Elegance,Quartz,Stainless Steel,Blue,Gold,50,2014,149841,4089,3.8,Japan,10
W08900,Omega,Submariner,Classic,Manual,Stainless Steel,White,NATO,50,2012,66245,2076,4.3,USA,10
W08901,Tag Heuer,Nautilus,Heritage,Quartz,Ceramic,Black,Leather,500,2008,36984,1543,3.5,USA,3
W08902,Panerai,Luminor,Chronograph,Quartz,Titanium,Blue,Leather,200,2010,145682,3496,4.8,Switzerland,3
W08903,Rolex,Submariner,Tourbillon,Quartz,Platinum,White,NATO,200,2021,134141,2834,3.7,Switzerland,3
W08904,Breitling,Royal Oak,Aviator,Manual,Platinum,Black,NATO,100,2010,7949,905,3.4,Italy,2
W08905,Audemars Piguet,Submariner,Professional,Automatic,Ceramic,Silver,NATO,500,2008,42104,1733,3.8,Japan,10
W08906,Cartier,Royal Oak,Diver,Manual,Gold,White,Rubber,200,2016,16069,1234,3.5,Italy,10
W08907,Hublot,Nautilus,Aviator,Automatic,Gold,Green,Stainless Steel,300,2022,120320,2698,3.9,Italy,10
W08908,Cartier,Portugieser,Diver,Quartz,Gold,Green,NATO,100,2024,45418,4906,3.2,Italy,3
W08909,Omega,Submariner,GMT,Automatic,Stainless Steel,Green,Gold,200,2020,45289,2773,3.9,Italy,3
W08910,Rolex,Big Bang,Classic,Manual,Titanium,Black,Leather,50,2005,115826,3321,4.5,USA,7
W08911,Hublot,Portugieser,Tourbillon,Automatic,Gold,Black,Rubber,200,2021,79326,2817,3.6,Japan,7
W08912,Hublot,Navitimer,Heritage,Automatic,Platinum,Blue,Stainless Steel,500,2004,126245,4697,5.0,Switzerland,5
W08913,IWC Schaffhausen,Submariner,Diver,Quartz,Stainless Steel,Black,Leather,150,2024,12934,3148,3.4,Germany,10
W08914,Cartier,Royal Oak,Diver,Automatic,Gold,White,Leather,100,2020,94148,3550,3.7,USA,7
W08915,Rolex,Luminor,Chronograph,Automatic,Gold,Green,Leather,50,2002,30538,4219,4.0,Italy,7
W08916,IWC Schaffhausen,Submariner,Sport,Quartz,Titanium,Silver,Gold,200,2005,12836,3529,4.7,Germany,10
W08917,Patek Philippe,Royal Oak,Diver,Manual,Titanium,Gray,Gold,150,2021,22694,3152,3.9,Japan,2
W08918,Cartier,Nautilus,Professional,Quartz,Stainless Steel,Green,Gold,100,2016,108622,324,4.5,Japan,3
W08919,Panerai,Speedmaster,Tourbillon,Automatic,Platinum,White,Stainless Steel,100,2010,98510,873,3.0,Italy,2
